2014-09-03 20:46:07,412 [Worker-64] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Executing resource filtering for ciudad
2014-09-03 20:46:07,464 [Worker-64] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2014-09-03 20:47:40,382 [Worker-58] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.ciudadu:ciudad:0.0.1-SNAPSHOT @ D:\todojava\ciudadu\ciudad\pom.xml.
2014-09-03 20:47:41,016 [Worker-58] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2014-09-03 20:47:41,022 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2014-09-03 20:47:41,025 [Worker-58] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2014-09-03 20:47:41,032 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\todojava\ciudadu\ciudad\src\test\resources
2014-09-03 20:47:41,032 [Worker-58] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Changed resources require a complete clean of filtered resources of ciudad
2014-09-03 20:47:41,032 [Worker-58] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Executing resource filtering for ciudad
2014-09-03 20:47:41,038 [Worker-58] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2014-09-03 20:47:42,224 [Worker-62] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2014-09-03 20:47:42,228 [Worker-62] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2014-09-03 20:47:42,231 [Worker-62] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2014-09-03 20:47:42,237 [Worker-62] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\todojava\ciudadu\ciudad\src\test\resources
2014-09-03 20:48:30,754 [Worker-59] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.ciudadu:ciudad:0.0.1-SNAPSHOT @ D:\todojava\ciudadu\ciudad\pom.xml.
2014-09-03 20:48:30,854 [Worker-59] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.hibernate.java-persistence:hibernate-jpa-2.0-api:jar:2.0-cr-1 is missing, no dependency information available
2014-09-03 20:48:31,061 [Worker-59] INFO  c.n.h.c.p.n.NettyAsyncHttpProvider - Number of application's worked threads is 4
2014-09-03 20:48:31,577 [New I/O client worker #1-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/hibernate/java-persistence/hibernate-jpa-2.0-api/2.0-cr-1/hibernate-jpa-2.0-api-2.0-cr-1.jar
2014-09-03 20:48:31,719 [Worker-59] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.hibernate.java-persistence:hibernate-jpa-2.0-api:jar:2.0-cr-1 is missing, no dependency information available
2014-09-03 20:48:31,901 [Worker-59] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2014-09-03 20:48:31,906 [Worker-59] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2014-09-03 20:48:31,910 [Worker-59] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2014-09-03 20:48:31,917 [Worker-59] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\todojava\ciudadu\ciudad\src\test\resources
2014-09-03 20:48:31,918 [Worker-59] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Changed resources require a complete clean of filtered resources of ciudad
2014-09-03 20:48:31,918 [Worker-59] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Executing resource filtering for ciudad
2014-09-03 20:48:31,924 [Worker-59] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2014-09-03 20:48:33,230 [Worker-63] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2014-09-03 20:48:33,235 [Worker-63] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2014-09-03 20:48:33,238 [Worker-63] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2014-09-03 20:48:33,247 [Worker-63] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\todojava\ciudadu\ciudad\src\test\resources
2014-09-03 20:50:09,694 [Worker-61] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.ciudadu:ciudad:0.0.1-SNAPSHOT @ D:\todojava\ciudadu\ciudad\pom.xml.
2014-09-03 20:50:09,770 [Worker-61] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.hibernate.java-persistence:hibernate-jpa-2.0-api:jar:1.0.1.Final:2.0-cr-1 is missing, no dependency information available
2014-09-03 20:50:09,884 [Worker-61] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.hibernate.java-persistence:hibernate-jpa-2.0-api:jar:1.0.1.Final:2.0-cr-1 is missing, no dependency information available
